review_text,rating,product_id,time,summary
"I bought the hd first and am completely in love with it. A very handy size and very responsive. Bought the hd+ for use when size is not a factor. Love both. Added 64 gig scandisk to both. Only real issue is that I run ubuntu, no windows/mac, so had to cobble my desktop and laptop to ba able to download to nook. Can set video downloads to default to sd card. Very happy. Thinking about buying one more of each if the price goes even lower, for backups in case of loss or damage.",5.0,1400501520,1378857600,Own both HD and HD+
"These are the reference headphones against which all others are inevitably compared. If you knew to look for these, though, you probably already knew that.",5.0,B00004SY4H,1389312000,"Great sound, exceptional comfort"
This is obviously not for anyone &quot;on the go&quot;. I don't go anywhere I need over 300 disks. I've purchase several of these to catalog and store my collection of music CD's. I've also needed space for the new CD's I'm downloading and burning. This is a great deal on a huge storage solution.,5.0,B0000326O3,1039392000,It Is What It Is...
"This turntable works just fine. Smooth and does exactly what I wanted, to allow me to watch my tv from either of two adjacent rooms.",5.0,B00004U89W,1125446400,Great product fast delivery
"Ordered this from Amazon because it was the best price.  It is color coded and labeled so you know where your TV, Stereo, etc. is plugged in if you choose to use these.  It also has surge suppression for your cable/satellite connections.  The actual plug and cord that goes to the wall is very long.  I am very happy with this product and think it is a good deal.",5.0,B00003CWDH,1340409600,Monster Cable MP AV 800
"Have this running from an outlet to a Cooper Flood lamp in a dark side yard -Cooper Lighting SP100 Aluminum 75-Watt Halogen Landscape Light, Greenand will know tonight how well the light works for the intended purposes.",5.0,B00004SQET,1352937600,Always buy Coleman Cable when possible - so durable ..
Everyone in a while I get a customer that needs/wants to read old floppy disks.This drive is great for the money and installs in windows 7 and 8 without drivers.Good drive!,5.0,B00000JI4F,1403481600,Great for those old floppies
"I bought this set primarily to be able to recharge my DVD player battery, which has a 120V-only AC adapter, rather than the 120/240V capability that many chargers for cell phones, cameras, and videocams, as well as hair dryers and razors, now have. If the device (or its charger) is 120/240V, you only need a plug adapter to fit the electrical outlet.The voltage converter worked perfectly and allowed me to recharged the DVD battery, via its AC adapter power cord, half a dozen times. I had the wattage switch on ""low"" (0-50W) for this use. I would award four and a half stars if I could, because I never used it with a high wattage appliance, and hence cannot attest that it works as well under such conditions.I sometimes travel with a portable hair dryer, but it has a dual voltage switch, so I only use it with a plug adapter. Additionally, the dryer is in the neighborhood of 1600 watts, so I would be reticent to try an appliance at the top of the converter's stated wattage range.",5.0,B000028F42,1140739200,Has worked perfectly so far on two European trips
"Buy this camera!!! I paid a lot more for it and I still think that it is worth it.The pictures are really more clear than compared to regular cameras and even better than the SONY digital ones.But do buy more Nickel Metal batteries and more memory. You will need it. The 64MB cards holds 81 pics HD mode. Alkaline batteries are useless and drain after 3-5 pics at best. Lithium are not rechargeable. The standard memory on this mode is good for about 20 pics.If you pics is too dark, it also comes with software for you edit the pics. You can zoom in the editing the pics to any size you want. All the features that you dream of and more.If there is a upgrade to the lense to view further, I will buy it too.Best tech/picture taking toy out there.- Will",5.0,B00004R8VE,992563200,Great Camera
"I've used my hub for various applications - cable modem splitting from a router and simple PC-PC gaming.  This hub is perfectly utilitarian for getting the data back and forth with high reliability and unparalleled speed.  No problems auto-sensing in either situations over several months of use.Though it does say 5 ports - if you use this as an uplink from the router, you'll obviously only get 4 output ports.  This is not the case with the gaming issue though.  The only minor complaint is the AC resistor power cable. The AC adapter plug is rather easy to yank out of the backside - especially if you are moving cables frequently. Other than that, it's worth every cent for high speed fun and efficiency!",5.0,B000030068,1007683200,A totally flexible and reliable splitter
This is a very heavy duty outdoor cord. I have used it several times and it seems like it will last for a very long time!!!,5.0,B00004SQET,1400025600,Seems durable
"I never thought i would need to look at a floppy drive again, but lo and behold, a customer had some very important data stored on some very old floppies.  This saved his data and his price can't be beat.  Not a bad addition to have for your toolkit for that rainy day.",5.0,B00000JI4F,1397433600,Great device
very nice antenna easy to use and the fact that it was compact made it easy to use and to store,5.0,B000023VW2,1294185600,sangean ANT-60 shortwave antenna
"I am not an audiophile by any means, but the PortaPro headphones are exceptional.  The sound is, especially in lieu of the minimal cost of the unit, clear with a more than adequate amount of bass.  As a bonus, the comfort level when wearing these headphones is wonderful.  Bottom line...a funky looking set of headphones that deliver a powerful and enjoyable experience.  Try them...you'll like them!!",5.0,B00001P4ZH,1387497600,"""Listening is Believing"""
"It's amazing to me that there are people still moving a mouse around their desk.  I have been using the trackman (marble) since they first came out,and the cordless just makes it better.  I have them for all my computers.  If you don't have one, you should.",5.0,B00004VUGJ,1183334400,One of the best computer products EVER
"I bought these for use with my Kindle Fire, they work fine and offer good sound quality for the price.",5.0,B00004T8R2,1329696000,Nice for the price
"Wanted a well built, easy to use set of Binoculars to leave at Jimbos Farm NC for guests to use.These are just what I wanted.  easy to use,  solid construction, and useful case.  Can't beat them for the price.Now we can watch the White Tailed Hawk in her nest next to pond.  We hear her up there but never seen nest up close.",5.0,B00004TBLW,1380067200,Jimbos Farm NC Binoculars
"Of all the PDAs I have owned, this was the first with a color display.  You may have heard others say it before, and I will definately agree - once you go color you never go back.  I was impressed with the screens ability to display colors.  You might expect Palm's first try at a color screen to only be partially successful.  But, they did quite well.  While the screen may be lack the brightness to be easily read in bright sunlight.  It does allow for the use of the PDA when in a poorly lit room.  Which is the more common scenario.Unlike some of other previous Palm III models, the IIIc features 8mb of storage and an internal, reachargable battery.  I used this PDA on a daily basis for over a year and only noticed a very slight reduction in the battery's ability to hold a charge and I can not express how thrilled I was to no longer have to purchase batteries for my PDA.What did I not like?  Of course there is the fact that 5 months after the IIIc came out, Palm decided to release its new line of 500 series with SD/MMC slots.  Not as though I could have predicted it.  The IIIc also comes with an attached flip cover to protect your screen.  There is the option to remove the cover if you find it rather annoying.  Which I did.  Instead of the cover included, I would have preferred something closer to what the iPAQ used - a hard flip cover for the screen that allowed navigation with the buttons while still permitting the user to view the screen.If you are looking for a PDA with mulitmedia features, this is not the one for you.  If you want a PDA that is capable of holding documents, contact information, games, and can do so in color, then the IIIc will suit you quite well.",5.0,B00004RC2E,1065052800,First color PDA
"This cable was received neatly coiled with twist-ties in a retail package. The connectors, which are already applied, will not loosen over time like manually pinned out cables will have a special design to protect the security clip from breaking off. This allows the RJ45 connectors to fit firmly in place and not fall out of the network port.Belkin is a recognized brand for premium cables. Even though this is a name brand cable, the price was comparable to other similar cables making this purchase a clear best choice.",5.0,B00000JDF6,1345939200,Reliable Name Brand at a Great Price
"I have bought over 5 of these for home and office use. They work flawlessy and for the price you cannot beat the functionality. I was running Windows 95 or Windows 98 on all the computers.  Setup was a snap.  Just pop in the card to an empty slot.  Then install the drivers from the floppy disk that comes in the package.  Worked flawlessly everytime.  I had no problems hooking up the ethernet card to a Linksys DSL/Cable Router, Netgear ethernet hubs, or a college dorm ethernet connection.Get this card and you will get the convenience of file and print sharing when used in conjunction with some sort of hub and windows network neighborhood.  Anyone with little to no computer expertise can do this just by following the instructions.  It may be a little difficult if you are scared of computers, but it can still be done.  Just follow the pictures that come on the step by step setup foldout.",5.0,B00000J4L8,976579200,Great Value and Works Flawlessly with win 95/98
"ATTENTION:  It is important to understand you must have a COMPONENT VIDEO ready TV and DVD player for this amazing Monster Cable to work.The MV3CV-2M Monster Video 3 High-Resolution Component Video Cable 2 Meters in length is the BEST off the shelf product available. This gas filled double sheilded cable with duraflex jacket eliminates those ghost and brings the sharpest, most colorful and brightest picture possible to your screen A great value and a much needed cable for your COMPONENT VIDEO Home Theatre System.Why COMPONENT VIDEO???  In a nutshell:1). COMPONENT VIDEO is a three wire cable. (Y) - Luminance (Brightness), (Pb) Crominance (Color - Blue) and (Pr) Crominance (Color - Red).2.) Provides a Cable with Digital (PROGRESSIVE SCAN) and Analog (INTERLACED) capability.By separating you Blue and Red Colors this provides a pure signal to the TV where it is combined through comb filters for the sharpest picture presentation.Results, the best picture available!!!!Monster Cables are the best value and provide outstanding results!!NOTE: The next level of video Excellence is moving to PROGRESSIVE SCAN see my SD-6200 review.",5.0,B00003CWEI,1002672000,Welcome to the world of COMPONENT VIDEO!!!!!!!
"I am using several Belkin patch cables along with this one.  They all work as advertised, have a good design on the connectors and come with a lifetime warranty...",5.0,B00000JDF6,1027987200,50 ft of blue bandwitdth
This radio is a good deal. It compares to my RCA globetrotter that gets good am reception. The performance is better then the radioshack 20-125 whitch has synthesyzer or display noise whitch sucks not to mention that it mutes while scanning so if your blind do knot get this radio. The sangean is easy to use and if connected to a fence with wire shortwave performance gets even better. Becarfull with the tuning becuss it can break[mine did] so i ordered another one. Grait radio sangean!,5.0,B0000228GF,1261958400,grait radio!
"This is a nice quality radio, I really appreciate the solid feel at has.  I use it ATVing or on road trips with more than one vehicle.  My wife commutes a good distance, and in the winter this is in her car.  It makes me happier knowing that she can call for help if she needs too.",5.0,B00004TKVD,1389657600,Good quality
Works as advertised....and its Belkin...so you know you are in good tangles!!  Ok I made that up.....good tangles.  HAHA..But Seriously..great cables....,5.0,B00001ZWXA,1204416000,Excellent
"WORKS GREAT, EASY TO INSTALL!  If you're looking for a quality router that is easy to configure, this is the way to go and the connectivity speeds are much better than wireless.",5.0,B00004SB92,1022112000,Linksys BEFSR41 Etherfast 4-Port Cable/DSL Router
Product was as offered. Speedy delivery. These label cartrages work perfect in my DYMO Lectratag label gun. Great product for the price. Would highly recommend this product to a friend.,5.0,B00002NDRQ,1362009600,"DYMO Labeling Tape, Plastic, Bkack on White"
"I first bought a leather case made by palm computing and I didn't think it was a great case.  It seemed to be cheap leather around a cardboard case,  very flimsy...no zipper, bad velcro.The PalmGlove is a great case, the  zipper is VERY sturdy and the case is made exacltly what wet suites are  made of, so I don't know how water resistant it is, but it will soak up  most of the water before anything reaches your palm.  Also it is a very  good cushion for your palm in case you drop it!  Great addition to my palm  and I am very happy with it!",5.0,B00004RIUJ,965952000,Great product for your palm
"This is one of the best 9"" TVs I have ever seen. Sony's 9inch TV sets are incredibly sharp. The reason is the 9"" Trinitron picture tube, its Dynamic Picture Processor and Automatic White Balance. The picture is colorfully crisp and sharp. It makes VHS tapes and DVDs look crystal clear and pinpoint precision sharp.",5.0,B00001YVG4,985219200,Pinpoint Precision Sharpness
"I needed a class 10 card for my GOPRO and this one looked like the best deal for the size ,and I have always liked the Sandisk brand .",5.0,9966569863,1395187200,For use in my GOPRO
"I was very impressed with this tape converter. It truly is a world tape converter. Easy to set up, and easy to play. There is very little that the manual does not cover. I basically just wanted a tape player, and then maybe a device, that would allow me to put PAL tapes to DVD.I think that what most people fail to take into account , is that this machine treats tapes the same way the players of the country of  origin  treat the tape ... basically, bad tape, bad playback.The only converter I have seen that does better is a DVD  converter.The only way to get a better playback is to get a VHS  player of the tape used by the original tape, and then use a Rack mount converter that are used in large studies (  priced from 2,000 to 7,000).This item does great for what it is, and what it is priced.Highly recommended.",5.0,B00004TEUK,1097366400,excellent Player; Superb in its simplicity.
I thought my expensive old Sony CD player was finished - it skipped and sound was not as good.  Allsop restored the player to original good quality.  I highly recommend this product.,5.0,B00000J1QK,1210032000,Give this a try to restore your cd player
Works great as an adapter for theater lights. It is just the right tool for the job. I love it.,5.0,B00004SQGI,1387584000,lighting power adapter
"I was looking for a radio in case of emergency situations, and this was the perfect solution.  More people have CB's then any other type of radio because of the truck drivers, so I know there's a better then average chance I could reach someone else in an emergency with this radio.  I live fairly close to one of the busiest freeways in the U.S., and can get a signal with this if I step outside of my house.  I purchased a simple magnetic car antenna, and love how easy it is to swap this from car power to handheld power, so I know I'll be ready either way.the sound isn't super loud, but I can drive with the heater on full blast and the windows cracked on the freeway and hear it if it's near my head.  I've had no complaints about the sound quality, and get fairly good reception (so far 4 miles with the car mounted antenna for certain)Most CB's require a calibrated antenna of a certain length for maximum range, so I'm certain I could get farther range with a smal amount of effort, this functions as well as my old truck mounted CB I had when professionally driving.Great for camping, we talked the whole way down with the car mounts, then kept in touch in the park with the handheld packs.  Has a powersave option that keeps you going as long as your batteries can stand (I had to buy 8 rechargeable AA batteries seperately for the charger pack)  We did have a few issues when on the far side of the park from each other, but getting to higher ground put us back in touch again (this was a mapped distance of 6 miles from hilltop to hilltop)I've had otehr small scale cig lighter powered radios and this one has been better in every reguard.  The unit doesn't overheat, hasn't blown a fuse, and functions just like you'd expect a quality item to.  Standard mounts and plugs for everything but a talk mic.  You can purchase a headset unit, or else you'll have to use this as if it were a Standard CB mic, but you can easily plug any headphone jack in for headphone or external speaker sound.Overall this is a really functional, solidly built, hybrid design for the non-professional driver in need of a radio.  I'd recommend anyone who doesn't wish to purchase and install a full blown CB in their personal vehicle buy one of these, the more people around you with one, the better off you'll be in an emergency situation.",5.0,B00000K2YR,1364774400,Perfect general use radio for the recreational user
"There's not much to say here others haven't said,  these are just fantastic neutral-sounding and comfortable headphones.If you want emphasized bass or crackling highs - especially in noisy places like outdoors and on public transit - these might sound too flat for you - you're going to want some MTX iX1's or something like that. If you prefer a softer, natural sound or if you are doing production work these are probably what you want.  They'll last you a long time in a studio or bedroom, too.",5.0,B00001WRSJ,1361577600,"The best value in flat, natural sounding cans"
"This may be an old style mouse, but the Logitech Cordless TrackMan is still the best mouse for Online Gaming, especially FPS games.  I have been using a TrackMan since Windows 3.11 days, and I have tried other types of Mouses, but always go back to my TrackMan.  The Ball in the thumb position makes it quicker and easier to aim accurately.  I can do a 180 degree ""about face"" with a slight movement of the thumb.  Also the Logitech Cordless Trackman has GREAT durability.  My last one I have been using nearly every night for almost 9 years, before the right bottom started to show signs slow reponsiveness from the extremely heavey use I put it thru.  I definately got my money's worth out of it, and was HAPPY to see that model is still being made.  The fact that the Logitech Cordles TrackMan Wheel Mouse is still being made after all these years, tells me that they made this Mouse right in the first place.",5.0,B00004VUGJ,1173398400,Logitech Cordless TrackMan Wheel for Gamers
"This is an excellent product. I have a DSL with a static IP, and was regularly bombarded by hackers and CodeRed2 type viruses. Prior to purchasing this router I was using ZoneAlarm software firewall from Zone Labs (a superb software firewall distributed free for personal use). ZoneAlarm was blocking hundreds of attacks every day. After I installed LinkSys 4-port router, ZoneAlarm didn't register even a single attack during past several days (just to prove that the hardware firewall works). Configuring the LinkSys router and my private network was extremely simple - just followed the step-by-step simple instructions provided in the user's manual. My previously configured VPN connecting my home PC to my workplace worked without any additional configuration.  Prior to installing the router I was experiencing sporadic NetBIOS related problems terminating my connectivity to the Internet. My DSL provider was unable to solve the issue. After installing this router, the problem went away.",5.0,B00004SB92,997574400,Excellent product!
What can I say it's the perfect refill and gets the job done!  This comes highly recommended for your brother P-touch labeler,5.0,B00000K135,1395014400,Perfect
"Let me start by saying that I have another Monster unit that protects my front room's electronics and I needed a new protector for my bedroom.  This product meets my needs; it protects a TV, Sat Box, PS3, and a hard drive enclosure.The protector is good quality and has a strong and long cord.  If you do not care that it is labeled for a VCR and don't run coaxial or telephone cable I highly recommend this product.",5.0,B00003CWDH,1314921600,Monster Cable Surge Protector
"If you want a buffer between you and the audio source, get this product. Well made and it will save your hearing.",5.0,B00001P4XH,1182902400,Simple but effective
This year I bought a Dell Vostro laptop. It turns out that many/all have a problem with the audio in that there is a buzzing sound and noise  especially when using earbud headphones. Someone suggested using a volume control to increase the impedence. I didn't expect it to work but it does. The Koss VC20 reduced the problem to the point where it is barely perceptable. I am completely satisfied.,5.0,B00001P4XH,1199059200,A solution to a problem
"The Koss SportaPro Headphones are terrific.  They are Lightweight and can be worn over or behind your head as described.  These phones are fully adjustable for different head sizes.  The cord is 4 feet long. Sound quality is fabulous.  When you consider the low price, these headphones are a truly an amazing bargin.  You cannot go wrong with this one.  Highly recommended.",5.0,B00001P505,1166659200,Excellent Headphones
"Used it on motorcycle while on a 130 mile trip. Bought the 22540 headset, broke off the headband, and inserted the speaker in helmet. Mic worked well until we hit TS Andrea and it got too wet to understand. Will be using in car too",5.0,B00000K2YR,1372204800,greta portable
"Love these, Light weight, excellant high, mid and low ouput. good frequency response. No fatigue. Never realized quality of the Sony MDR-V6 until you buy them. Oh! these are refurbished a steal!! Look new, sound super!! Happy, Happy customer",5.0,B00001WRSJ,1267574400,rayray
"This label cartridge is great. It prints white labels with black ink. I was out of stock and couldn't find them at CVS, Walgreens, or even Officemax. So I bought a few of them in bulk at Amazon.",5.0,B00000K135,1224201600,Good Product for Label Maker
"Typical Netgear....high quality, easy setup, competitively priced. I've been using Netgear products for 8+ years & will continue to do so.",5.0,B00002EQCW,1283126400,Great deal
These are a great pair of binoculars for the price. they do a very good job of magnifying while not having much of the black shadow when you look through them.,5.0,B00004SABB,1396483200,Great for the money
Works well with my nikon.  Sandisk readers also are useful if you transfer or back up data.  So small I always have it with me.,5.0,B00003G1RG,1046390400,Viking CF 128
Needed a couple of decent power strips for two television areas preferably under twenty bucks.  Got it!  No complaints. Also comes with accessory cord labels and quality phone cord if needed.,5.0,B00003CWDQ,1400371200,Great and great price!  Adequate outlets and coaxial in and out.
Much less hassle than cable ties. Can reuse many times have found different uses for. Thinking of buying more to have on hand.,5.0,B00004TZF9,1402272000,I love these things!
"I use this on my canon rebel t1i it is great for that far away shot,You cant go wrong and at 99.00 dollars a great deal.",5.0,B00004THCZ,1353542400,Great zoom
"I started with a Compaq CE 1.0 device some years ago.  Shortly after I upgraded to a Palm III, then moved to the Visor Deluxe in March, 2000.  I really enjoyed the flexibility of the Visor add-ons, but felt limited on the software side.  The Jornada has been wonderful!  Syncing capabilities are right there with the Visor, though the option settings aren't as clearly defined as they could be.  Writing recognition is head &amp; shoulders above the Visor, the word completion option is a tremendous time saver.  The display doesn't hit the 16 bit category, but it is still impressive.  Outside it is difficult to view without fiddling with the settings.  The display catches a lot of attention from onlookers. Software is a huge advantage.  Pocket  Word &amp; Pocket Streets have been a huge help(this critique was written in Pocket Word).  Small display size makes the Excel version difficult to use.  The inclusion of Outlook 2000 is an added bonus.  I look forward to adding Pocket Powerpoint. I was very concerned about the lack of flexibility on the power system (the Visor uses AAA's), however the Lithium Ion battery holds it's own very well.  I am getting well over six hours of operation time between charges. I installed a 56k modem and the results have been great.  Setup was a snap &amp; operation speeds have been impressive.  Power adapter is pretty much required with modem use. There is a noticeable lag in program opening compared to the Palm OS, but nothing that's going to cause me heartburn. Though there are a few disadvantages with the HP and CE 3, they are far outweighed by the long list of advantages.  It is a definite buy.",5.0,B00004TDL2,970185600,Jornada 548 replaces Visor Deluxe
I agree these are the best headphones I've owned for little $$$. The jacks always seem to short out so I bought an extra pair.  After a year of abuse my original pair is still going strong. I gave the second pair away.........Love um!,5.0,B00004T8R2,1269993600,Can't Beat Em!
"I wanted to refute what I've read on here about these being for DJ use. I couldn't disagree more. I hate dance, rap and anyting to do with a club or DJ. These phones are excellent for rock or anything i've tested them on. Tried out Hendrix, Floyd, Zeppelin, Metallica, Megadeth, Marley, Janes Addiction, Maiden and more and I have absolutely no complaints. I can maybe notice a little about the mids being overpowered in a few spots but the base and highs sound so freakin' good it blows me away. I cannot compare the 7506's but may have purchased those if I had done more research first. You really can't go wrong with these. I can't speak for the durability but after reading the reviews I will not fold them up and plan on using them at home 95% of the time. The sound quality of these is astounding. Don't believe the negative rants....",5.0,B00001W0DH,1324080000,These things ROOOOOOOOCK!
"I listen to Rock (Stones, Bruce, Led Zep, Doobies, Kate Bush, Eurythmics, etc.) and tons of Classical -- lots of Beethoven, but also choral (Rutter and P&auml;rt) and Baroque (Handel and Bach) and especially piano concertos. I discovered Jazz about two years ago and listen to much Bill Evans and Miles and Tord Gustavsen. I own Grado 225 headphones, NAD CD player, and a nice Yamaha-powered music setup with Paradigm speakers. What's my favorite listening experience? My iPhone with these Koss Porta-Pros! On my second pair now and always keep a spare pair in the study in case I ever lose these Porta-Pros. Bass is fantastic and mids perfect. I would boost the treble a bit to match the purity of my Grados, but nothing can touch the bang-for-buck experience of these Koss 'phones. Greatest experience for rock music. I'm loving them more every day. Not just great portable headphones -- they are amazing headphones, period. Buy now.",5.0,B00001P4ZH,1396396800,"Amazing for Rock, incredible for all types of music"
"1- Small. VERY smal. You'll carry it with you every day. I've been taking near 100 pictures per month since I got mine. I've had a lot of cameras, but this one is ACTUALLY being used, and not stored in a desk: it's allways in my shist pocket. 2- Excellent picture quality and so simple to use!!! Fool proof. I started shooting even before reading the manual (not recommended at all). 3- USB kicks! 2 secs to download a 600KB 1600x1200 picture! 4- Looks great. Silver metal case -NOT PLASTIC. 5- Excelent software package. 6- Small but very clear TFT screen. Take shots at angles you thought you wouldn't. Don't care about sunlight: it's TFT. 7- 360 panoramic pictures are a very big deal. 8- Buttons are little, but If you have steady fingers and dealed with a casio wirst calculator watch, you can deal with almost anything. Buttons size is OK for me, my wife, but not my grany. 9- Cons? Not a single one after 5 months.",5.0,B00004TS16,986601600,Simply the best
"I have these all over in my house!  They work great!  I had one for many years that I paid over $50 for but I got my money's worth for sure!  So when I was able to see these on Amazon for less money, I was happy!  They work well, they allow you to plug up many things and move freely.  The cord from the power strip is average length but it does the job!  I would recommend.",5.0,B00000J3GR,1378857600,Works Well!!
"After a year+ with Sennheiser's HD 595s and a few days with these, I can tell you confidently that these have improved sound.  They are a bit more neutral and more extended, with tighter, stronger bass as well as better defined highs.But I'm not sure they were worth the money, given that I already had a pretty good set of cans in the HD 595.They are discernably better (even w/o burn-in) but the comparative listening I've done indicates that the 595s are well within the ""same league.""  Had I had the good sense to test both before buying either one, I would have spent the extra $$ on these.  The imaging (location of instruments and voices) is notably better (though the 595 is very good), and the dynamic range seems to be modestly better (tighter and stronger bass).  But since I already own the 595s, I'm not quite sure about whether to indulge myself by keeping these headphones or sending them back.I'm darned sure that, if I didn't already own the 595s, I'd be keeping them happily.",5.0,B00004SY4H,1235606400,"FANTASTIC, but not ""way better"" than HD 595s"
"I've used Viking components in the past and never had any negative experiences with their products.  When I got a digital camera, I shopped the local computer and mall stores for Compact Flash memory cards before turning to Amazon.com.  I was pleasantly surprised to find an affordable Compact Flash card in the capacity I was looking for made by Viking.  The card works great with my Kodak digital camera and Sandisk CF reader.  A top notch product at an affordable price.",5.0,B00003G1RE,1013472000,Great value and good performance
"I've been sharing a DSL connection between 2 computers for over two years using WinProxy, and I've never been completely satisfied with that.  However, I didn't think I had any choice, because Earthlink uses PPPoE (Point to Point Protocol over Ethernet), and the early home routers didn't support that.The Linksys BEFSR41 does support it, and does it transparently.  Now I don't need to use Earthlink's WinPoEt to log in, the router does it for me.  I just turn either computer on, and I've got internet access.I found setup to be a breeze.  I connected the router, pulled up with Router's webpage style controls using Internet Explorer, told it I was using PPPoE, my earthlink user name and password, and I was done.  That, and I had to undo all the proxy settings I set up for WinProxy, but if you aren't using a software solution right now, that's not something you'll need to worry about.Incidently, the router also functions as a network hub.  If you have 4 or fewer computers, you don't need a separate hub.",5.0,B00004SB92,1019433600,"Excellent, simple solution to DSL sharing"
I love this because of the sixteen foot cord.  So versatile in where you can use it.  Highly recommend to anyone!,5.0,B00000J4EY,1386115200,Unique!
"The Nikon Coolpix 990 has been a great camera-I'm extremely pleased with it.  This is a good choice for an experienced or ambitious amateur photographer.  Most of my previous experience has been with a Panasonic that cost a little over half what this one did.  In comparison to that camera, the Nikon has better color saturation, is quicker at the draw, and of course has more features....  I've been very pleased with the way that the 990 allows control over both shutter speed and aperture, color balance, focus and metering points and several more obscure settings.All digital cameras are battery pigs, and this is no exception.  A good  optical viewfinder (including support for zoom) is important in a camera like this for two reasons.  First, the color screen is useless in bright sunlight, but second, it provides you with a battery-saving option of turning off the monitor.  An LCD screen on top of the camera provides a readout on the most common settings (aperture, shutter speed, resolution &amp; quality, storage, 'ISO', flash settings, manual focus distance).  Japanese electronics tend to have lots of features, reached through obscure combinations of buttons.  While I would hardly categorize this camera as being 'completely intuitive,' most of the functions are pretty easy to operate.  The more advanced settings are reached through a tabbed menu on the monitor, which is reasonably easy to use.  I've also found that the monitor is very accurate in both brightness and tone.  The monitor has several different modes-if you leave it turned on, the default mode is to superimpose some of the most-used camera settings over the picture.  This is similar to but not a complete duplicate of the readout on the top LCD screen.  You can also leave the menu on, superimposing it over the image.  While this covers part of the image, it also makes menu options available for immediate use.  Unless you are in very bright light, what you see on the monitor after taking a picture is what you get-I've never been disappointed that a picture didn't turn out like it appeared on the monitor (brightness and hue are adjustable).  Although the monitor is small, the view feature lets you zoom in and scroll around on stored images so that you can look at them more closely.The configuration of the camera is unusual, splitting the viewfinder, lens and flash from the other half of the camera and allowing their separate rotation.  I usually don't rotate the lens, but sometimes it is convenient to do so, allowing you to take pictures over your head or around corners.  I bought a small minipod and found that the rotating lens assembly provides some extra flexibility when clamping the camera to whatever happens to be available.  The on-board flash is OK, but the red-eye reduction facility doesn't work very well.  If you don't use an off-camera flash, you're living with substandard lighting anyway, but there are more effective red-eye reduction systems on other built-in flashes.It doesn't matter how slick the controls are, or how good it looks if it doesn't take acceptable pictures.  I've been quite please with the camera's performance in many different light conditions.  I've had fun capturing the Christmas lights in Z&uuml;rich, and my best picture was a misty Fall scene on Mt. Pilatus with yellow and red leaves.  It took me 6 tries to get the exposure right (that's why you buy a camera like this), but it perfectly captured that dreamy backlit scene and its Autumn colors.  Pictures don't always come out as rich as negative film, but they aren't bad and when they are good, they can be very good.I've found that close-ups work well, and macro mode is fun.  I've even used my 990 to copy signs or even pages in a book.  It is a quick way to capture text that you need to refer to later.  After you've taken a picture of a diagram or text, view it and use the zoom function to make sure that what you've just taken is legible in the monitor.The camera has more continuous shooting options than I know what to do with.  The multi-shot 16 feature lets you create a single collage that consists of 16 pictures.  That's the kind of gimmick that you can't use very often without wearing out your audience's patience.  If you want to create a short movie, though, you can do that too.Speaking of night pictures, I had a terrible time figuring out the self-timer.  When you put it in self-timer mode, the close-up icon (flower) comes on, and so does the red eye icon.  It turns out that you are stuck with this configuration, which isn't really optimal for night scenes. ...  Given the availability of multi-second shutter speeds, and a sensitivity adjustment providing an effective speed of ISO 400, some owners will undoubtedly pay for the MC-EU1 release, and the bulb setting is pretty much useless without it.I like the USB cable.  Once you've loaded Nikon View on your computer, connecting the camera to a USB port and turning it on automatically makes the camera accessible as if it were a removable drive.  I've been traveling with just the USB cable and find it a very convenient way to pull pictures into my laptop and delete them from the memory card.  Connection of the USB cable automatically turns off the color monitor, and subsequent battery drain seems to be low....  I think most Nikon owners would appreciate a more advanced text than this, but it is comprehensive and has helped me better utilize my camera.In summary, automatic operation is very good, and if desired, this camera offers the ability to control every aspect of the photography process.  It has less waiting time than many other digital cameras I've used, it is relatively easy to use, and it takes good pictures.  It's a winner!",5.0,B00004RDMR,977011200,"I really like this camera, good choice for ambitious amateur"
Purchased these for the two hp monitors we picked up at the local goodwill.  Cheaper on amazon than buying at the electronics store and works just fine.,5.0,B00000J1UQ,1390348800,It's a power cord.
"You notice more sounds with these headphones.  This is one example of traditional electronics that will never be beat, especially at this price.",5.0,B00001P4ZH,1388707200,Sounds better than any open headphone I've ever heard
"Let me echo the raves. I just purchased my 3rd pair. I plug them directly into my Access Virus KC or Minibrute or UltraNova or any one of my several instruments and they make me smile. I hear what I play exactly as it sounds on my studio near field monitors. The highs, midrange and base sound perfect. The center feels exactly correct and the instruments seem placed exactly where they should be as do the vocals. Sometimes I think that the V6's are surround sound they are that good.I've tried other brands and other Sony's as well but for this price I'm getting a $200-esque pair of cans. I saw them for $300 on another site. Really? That's too much, but 10 years ago I paid $129 for them and now they're $76 on Amazon. If you mix music, DJ, or just like listening to music then these are for you. I'm glad that Sony still makes them. My second pair still sounds great but they're a little ratty for wear. I've replaced the ear pads twice and the headpad is completely wrapped in duct tape and I lost the carrying bag that came with it. So, this time I decided to get a new pair just in case Sony stops making them.There are better cans out there, to be sure, but they cost a lot more. I read a few reviews where the reviewers said that they'd found a $40 pair of 'phones that were just as good but ... that's right, they started to list a series of buts like the competetion was a little less comfortable, too light or too tight or felt too fragile or the highs were slightly tinny, or weak mids or the bass bottomed out. Well, none of that for the V6's. Highly recommended.",5.0,B00001WRSJ,1347580800,3rd pair in 15 years! Quality for sure!
